source,category,definition,title,description,required_mods,nodes_using_definition,is_root_node,cost,required_points,required_spent_points,required_skills,required_exclusions,reward_types,attributes,spell_ids,reward_summary
base active,skill_tree_rpgs:weapon_skills,warrior_tier_2_spell_1_modifier_2,Punching Throw,Shattering Throw deals {knockback_multiply_base} more knockback.,rogues,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:warrior_tier_2_spell_1_modifier_2,spell skill_tree_rpgs:warrior_tier_2_spell_1_modifier_2
base active,skill_tree_rpgs:weapon_skills,warrior_tier_3_passive_1,Enrage,"Taking damage has {trigger_chance_1} chance to apply Enrage effect, increasing your Size and Attack Speed by {bonus} but also the damage you take, stacking up to {effect_amplifier_cap} times, lasting {stash_duration} sec.",rogues,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:warrior_tier_3_passive_1,spell skill_tree_rpgs:warrior_tier_3_passive_1
base active,skill_tree_rpgs:weapon_skills,warrior_tier_3_passive_2,Shockwave,"Taking damage below {threshold} causes a shockwave, stunning enemies nearby for {effect_duration} sec.",rogues,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:warrior_tier_3_passive_2,spell skill_tree_rpgs:warrior_tier_3_passive_2
base active,skill_tree_rpgs:weapon_skills,warrior_tier_3_spell_1_modifier_1,Battle Shout,"Shout increases Attack Damage of allies by {bonus}, lasting {effect_duration} sec.",rogues,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:warrior_tier_3_spell_1_modifier_1,spell skill_tree_rpgs:warrior_tier_3_spell_1_modifier_1
base active,skill_tree_rpgs:weapon_skills,warrior_tier_3_spell_1_modifier_2,Challenging Shout,Shout taunts all affected enemies.,rogues,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:warrior_tier_3_spell_1_modifier_2,spell skill_tree_rpgs:warrior_tier_3_spell_1_modifier_2
base active,skill_tree_rpgs:weapon_skills,warrior_tier_4_spell_1_modifier_1,Endurance,Charge lasts {effect_duration_add} sec longer.,rogues,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:warrior_tier_4_spell_1_modifier_1,spell skill_tree_rpgs:warrior_tier_4_spell_1_modifier_1
base active,skill_tree_rpgs:weapon_skills,warrior_tier_4_spell_1_modifier_2,Concussion Blow,"Next attack after using Charge, stuns the target for {effect_duration} sec.",rogues,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:warrior_tier_4_spell_1_modifier_2,spell skill_tree_rpgs:warrior_tier_4_spell_1_modifier_2
base active,skill_tree_rpgs:weapon_skills,weapon_arcane_blast_modifier_1,Conjured Arcane Charge,Increases the maximum number of Arcane Charges by {effect_amplifier_cap_add}.,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_arcane_blast_modifier_1,spell skill_tree_rpgs:weapon_arcane_blast_modifier_1
base active,skill_tree_rpgs:weapon_skills,weapon_arcane_blast_modifier_2,Arcane Endurance,Increases the duration of Arcane Charges by {effect_duration_add} sec.,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_arcane_blast_modifier_2,spell skill_tree_rpgs:weapon_arcane_blast_modifier_2
base active,skill_tree_rpgs:weapon_skills,weapon_arcane_root,Arcane Staff Specialisation,Arcane Blast deals {power_multiplier} increased damage.,wizards,1,True,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_arcane_root,spell skill_tree_rpgs:weapon_arcane_root
base active,skill_tree_rpgs:weapon_skills,weapon_axe_root,Axe Specialisation,,,1,True,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,fallbackAttribute,operation,value"
base active,skill_tree_rpgs:weapon_skills,weapon_bow_passive_1,Dazing Arrow,Arrow hits have {trigger_chance} chance to slow the target for {effect_duration} sec.,,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_bow_passive_1,spell skill_tree_rpgs:weapon_bow_passive_1
base active,skill_tree_rpgs:weapon_skills,weapon_bow_passive_2,Poison Arrow,Arrow hits have {trigger_chance} chance to apply Poison for {effect_duration} sec.,,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_bow_passive_2,spell skill_tree_rpgs:weapon_bow_passive_2
base active,skill_tree_rpgs:weapon_skills,weapon_bow_root,Bow Specialisation,,,1,True,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,fallbackAttribute,operation,value"
base active,skill_tree_rpgs:weapon_skills,weapon_claymore_root,Claymore Specialisation,,paladins,1,True,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,operation,value"
base active,skill_tree_rpgs:weapon_skills,weapon_cleave_modifier_1,Wide Cleave,Extends the reach of Cleave by +0.5 blocks.,,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_cleave_modifier_1,spell skill_tree_rpgs:weapon_cleave_modifier_1
base active,skill_tree_rpgs:weapon_skills,weapon_cleave_modifier_2,Hot Hatchet,Reduces the cooldown of Cleave by {cooldown_duration_deduct} sec.,,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_cleave_modifier_2,spell skill_tree_rpgs:weapon_cleave_modifier_2
base active,skill_tree_rpgs:weapon_skills,weapon_crossbow_passive_1,Weakening Bolt,Crossbow shots have {trigger_chance} chance to apply Weakness to the target for {effect_duration} sec.,,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_crossbow_passive_1,spell skill_tree_rpgs:weapon_crossbow_passive_1
base active,skill_tree_rpgs:weapon_skills,weapon_crossbow_passive_2,Fuse Bolt,Crossbow shots have {trigger_chance} chance to cause a small explosion on the target.,,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_crossbow_passive_2,spell skill_tree_rpgs:weapon_crossbow_passive_2
base active,skill_tree_rpgs:weapon_skills,weapon_crossbow_root,Crossbow Specialisation,,,1,True,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,fallbackAttribute,operation,value"
base active,skill_tree_rpgs:weapon_skills,weapon_dagger_root,Dagger Specialisation,,rogues,1,True,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,operation,value"
base active,skill_tree_rpgs:weapon_skills,weapon_double_axe_root,Double Axe Specialisation,,rogues,1,True,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,fallbackAttribute,operation,value"
base active,skill_tree_rpgs:weapon_skills,weapon_fan_of_knives_modifier_1,Ricochet,Fan of Knives daggers ricochet to {ricochet} additional targets.,rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_fan_of_knives_modifier_1,spell skill_tree_rpgs:weapon_fan_of_knives_modifier_1
base active,skill_tree_rpgs:weapon_skills,weapon_fan_of_knives_modifier_2,Expanded Fan,Fan of Knives launches {extra_launch} additional daggers.,rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_fan_of_knives_modifier_2,spell skill_tree_rpgs:weapon_fan_of_knives_modifier_2
base active,skill_tree_rpgs:weapon_skills,weapon_fire_blast_modifier_1,Blast Radius,Increases the area of effect of Pyroblast by {bonus}.,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_fire_blast_modifier_1,spell skill_tree_rpgs:weapon_fire_blast_modifier_1
base active,skill_tree_rpgs:weapon_skills,weapon_fire_blast_modifier_2,Blast Punch,Increases the knockback of Pyroblast by {knockback_multiply_base}.,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_fire_blast_modifier_2,spell skill_tree_rpgs:weapon_fire_blast_modifier_2
base active,skill_tree_rpgs:weapon_skills,weapon_fire_root,Fire Staff Specialisation,Pyroblast has {bonus} increased critical strike chance.,wizards,1,True,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_fire_root,spell skill_tree_rpgs:weapon_fire_root
base active,skill_tree_rpgs:weapon_skills,weapon_flurry_modifier_1,Relentless Flurry,Flurry performs 1 additional strike.,paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_flurry_modifier_1,spell skill_tree_rpgs:weapon_flurry_modifier_1
base active,skill_tree_rpgs:weapon_skills,weapon_flurry_modifier_2,Frenzied Strikes,"Each strike of Flurry increases your Attack Damage by {bonus} for {effect_duration} sec, stacking up to {effect_amplifier_cap} times.",paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_flurry_modifier_2,spell skill_tree_rpgs:weapon_flurry_modifier_2
base active,skill_tree_rpgs:weapon_skills,weapon_frost_root,Frost Staff Specialisation,Frostbolt deals {bonus} increased critical strike damage.,wizards,1,True,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_frost_root,spell skill_tree_rpgs:weapon_frost_root
base active,skill_tree_rpgs:weapon_skills,weapon_frostbolt_modifier_1,Frost Bounce,Frostbolt ricochets to {ricochet} additional target.,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_frostbolt_modifier_1,spell skill_tree_rpgs:weapon_frostbolt_modifier_1
base active,skill_tree_rpgs:weapon_skills,weapon_frostbolt_modifier_2,Lingering Chill,Frostbolt slow effect lasts {effect_duration_add} sec longer.,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_frostbolt_modifier_2,spell skill_tree_rpgs:weapon_frostbolt_modifier_2
base active,skill_tree_rpgs:weapon_skills,weapon_glaive_root,Glaive Specialisation,,rogues,1,True,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,fallbackAttribute,operation,value"
base active,skill_tree_rpgs:weapon_skills,weapon_ground_slam_modifier_1,Aftershock,Ground Slam has {impact_chance} chance to stun the target for {effect_duration} sec.,paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_ground_slam_modifier_1,spell skill_tree_rpgs:weapon_ground_slam_modifier_1
base active,skill_tree_rpgs:weapon_skills,weapon_ground_slam_modifier_2,Punishment,Casting Ground Slam has {trigger_chance_1} chance to guarantee a critical strike for the next melee attack.,paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_ground_slam_modifier_2,spell skill_tree_rpgs:weapon_ground_slam_modifier_2
base active,skill_tree_rpgs:weapon_skills,weapon_hammer_root,Hammer Specialisation,,paladins,1,True,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,fallbackAttribute,operation,value"
base active,skill_tree_rpgs:weapon_skills,weapon_holy_root,Holy Staff Specialisation,Reduces the cooldown of Holy Shock by {cooldown_duration_deduct} sec.,paladins,1,True,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_holy_root,spell skill_tree_rpgs:weapon_holy_root
base active,skill_tree_rpgs:weapon_skills,weapon_holy_shock_modifier_1,Improved Healing,Holy Shock heals for {power_multiplier} more.,paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_holy_shock_modifier_1,spell skill_tree_rpgs:weapon_holy_shock_modifier_1
base active,skill_tree_rpgs:weapon_skills,weapon_holy_shock_modifier_2,Holy Blast,"Damaging with Holy Shock causes small explosion, hitting enemies within {impact_range} blocks radius.",paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_holy_shock_modifier_2,spell skill_tree_rpgs:weapon_holy_shock_modifier_2
base active,skill_tree_rpgs:weapon_skills,weapon_impale_modifier_1,Pierce,Impale spear pierces through {pierce} targets.,archers,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_impale_modifier_1,spell skill_tree_rpgs:weapon_impale_modifier_1
base active,skill_tree_rpgs:weapon_skills,weapon_impale_modifier_2,Pin Down,"Impale pins the target, applying Immobilize for {effect_duration} sec.",archers,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_impale_modifier_2,spell skill_tree_rpgs:weapon_impale_modifier_2
base active,skill_tree_rpgs:weapon_skills,weapon_mace_root,Mace Specialisation,,paladins,1,True,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,fallbackAttribute,operation,value"
base active,skill_tree_rpgs:weapon_skills,weapon_sickle_root,Sickle Specialisation,,rogues,1,True,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,fallbackAttribute,operation,value"
base active,skill_tree_rpgs:weapon_skills,weapon_smash_modifier_1,Justice Served,Smash hits have {trigger_chance} chance to reset its own cooldown.,paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_smash_modifier_1,spell skill_tree_rpgs:weapon_smash_modifier_1
base active,skill_tree_rpgs:weapon_skills,weapon_smash_modifier_2,Shatter,Smash reduces the target's armor by {bonus} for {effect_duration} sec.,paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_smash_modifier_2,spell skill_tree_rpgs:weapon_smash_modifier_2
base active,skill_tree_rpgs:weapon_skills,weapon_spear_root,Spear Specialisation,,archers,1,True,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,operation,value"
base active,skill_tree_rpgs:weapon_skills,weapon_swift_strikes_modifier_1,Frequent Strikes,Reduces the cooldown of Swift Strikes by {cooldown_duration_deduct} sec.,,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_swift_strikes_modifier_1,spell skill_tree_rpgs:weapon_swift_strikes_modifier_1
base active,skill_tree_rpgs:weapon_skills,weapon_swift_strikes_modifier_2,Precision,Swift Strikes deals {melee_damage_multiplier} more damage.,,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_swift_strikes_modifier_2,spell skill_tree_rpgs:weapon_swift_strikes_modifier_2
base active,skill_tree_rpgs:weapon_skills,weapon_swipe_modifier_1,Evasive Swipe,You are invulnerable when using Swipe.,rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_swipe_modifier_1,spell skill_tree_rpgs:weapon_swipe_modifier_1
base active,skill_tree_rpgs:weapon_skills,weapon_swipe_modifier_2,Sequential Swipes,Swipe hits have {trigger_chance} chance to reset the cooldown of Swipe.,rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_swipe_modifier_2,spell skill_tree_rpgs:weapon_swipe_modifier_2
base active,skill_tree_rpgs:weapon_skills,weapon_sword_root,Sword Specialisation,,,1,True,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,operation,value"
base active,skill_tree_rpgs:weapon_skills,weapon_thrust_modifier_1,Full Thrust,Thrust charges you further forward.,rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_thrust_modifier_1,spell skill_tree_rpgs:weapon_thrust_modifier_1
base active,skill_tree_rpgs:weapon_skills,weapon_thrust_modifier_2,Impaling Thrust,Thrust deals {melee_damage_multiplier} more damage.,rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_thrust_modifier_2,spell skill_tree_rpgs:weapon_thrust_modifier_2
base active,skill_tree_rpgs:weapon_skills,weapon_whirlwind_modifier_1,Whirlwind Mastery,Whirlwind deals {power_multiplier} more damage.,rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_whirlwind_modifier_1,spell skill_tree_rpgs:weapon_whirlwind_modifier_1
base active,skill_tree_rpgs:weapon_skills,weapon_whirlwind_modifier_2,Hamstring,Whirlwind has {impact_chance} chance to immobilize the target for {effect_duration} sec.,rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_whirlwind_modifier_2,spell skill_tree_rpgs:weapon_whirlwind_modifier_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,air_boost,Air Attunement,,elemental_wizards_rpg,0,False,1,0,0,1,1,puffish_skills:attribute,spell_power:air multiply_base 0.01,,attr spell_power:air multiply_base 0.01
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,air_root,Path of Air,,elemental_wizards_rpg,0,False,1,0,0,1,1,puffish_skills:attribute,spell_power:air multiply_base 0.01,,attr spell_power:air multiply_base 0.01
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,air_spec_a_modifier_1,Fast Winds,Increases the knockback of Air Cutter by {knockback_multiply_base}.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:air_spec_a_modifier_1,spell mrpgc_skill_tree:air_spec_a_modifier_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,air_spec_a_modifier_2,Slow Fall,Aeroblast has a {trigger_chance} to apply slow falling.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:air_spec_a_modifier_2,spell mrpgc_skill_tree:air_spec_a_modifier_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,air_spec_a_modifier_3,Aerial Swiftness,Reduces the cooldown of Updraft by {cooldown_duration_deduct} sec.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:air_spec_a_modifier_3,spell mrpgc_skill_tree:air_spec_a_modifier_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,air_spec_a_modifier_4,Wind shear,Increases the duration of Tornado by {spawn_duration_add} sec.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:air_spec_a_modifier_4,spell mrpgc_skill_tree:air_spec_a_modifier_4
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,air_spec_a_passive_1,Impetus,Air spell impacts have {trigger_chance} chance to increase the casters Spell Haste by {bonus} for {effect_duration} sec.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:air_spec_a_passive_1,spell mrpgc_skill_tree:air_spec_a_passive_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,air_spec_a_passive_2,Tailwind,"{trigger_chance} chance upon rolling to leave tailwind behind for {cloud_duration} sec, increasing movement speed by {bonus} for {effect_duration} sec.",elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:air_spec_a_passive_2,spell mrpgc_skill_tree:air_spec_a_passive_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,air_spec_a_passive_3,Air Bubble,"Air spells have {trigger_chance_1} chance, to grant you Air Bubble, absorbing damage and knocking attackers back, lasts {stash_duration} sec.",elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:air_spec_a_passive_3,spell mrpgc_skill_tree:air_spec_a_passive_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,air_spec_b_modifier_1,Air Cutting Pressure,Air Cutter deals {power_multiplier} more damage.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:air_spec_b_modifier_1,spell mrpgc_skill_tree:air_spec_b_modifier_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,air_spec_b_modifier_2,Aeroblast Field,Aeroblast now deals {damage} damage around the target.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:air_spec_b_modifier_2,spell mrpgc_skill_tree:air_spec_b_modifier_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,air_spec_b_modifier_3,Aerial Precision,Updraft deals {critical_damage_bonus} critical damage bonus.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:air_spec_b_modifier_3,spell mrpgc_skill_tree:air_spec_b_modifier_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,air_spec_b_modifier_4,Negative Pressure,Tornado critical damage hits are increased by {critical_damage_bonus}.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:air_spec_b_modifier_4,spell mrpgc_skill_tree:air_spec_b_modifier_4
